 7.6395E+0 9.2692E+0 1.0700E+1 1.1813E+1 1.2489E+1 1.2688E+1 1.2449E+1 1.2012E+1
 1.1376E+1 1.0462E+1 9.5077E+0 8.4743E+0 7.2023E+0 5.3341E+0 2.8697E+0 2.4624E-1
-2.5759E+0-5.0404E+0-6.6303E+0-7.0676E+0-6.5111E+0-5.1596E+0-3.4107E+0-1.7412E+0
-7.4748E-1-3.8974E-1-5.8848E-1-1.1052E+0-1.7809E+0-2.4964E+0-2.8542E+0-2.7747E+0
-2.3772E+0-1.9797E+0-1.7809E+0-1.8207E+0-2.4567E+0-3.5299E+0-4.8814E+0-6.3521E+0
-8.1408E+0-1.0446E+1-1.2712E+1-1.4620E+1-1.6130E+1-1.6607E+1-1.5892E+1-1.3825E+1
-1.0764E+1-7.3855E+0-4.0069E+0-1.3437E+0 4.7500E-2-3.1998E-2-1.0257E+0-2.2182E+0
-3.2517E+0-3.6094E+0-3.0132E+0-1.6617E+0 4.7500E-2 2.1939E+0 4.7379E+0 7.3215E+0
 9.4282E+0 1.0780E+1 1.1455E+1 1.1376E+1 1.0501E+1 9.1500E+0 7.8780E+0 7.0433E+0
 7.0831E+0 7.9973E+0 9.7860E+0 1.1972E+1 1.3642E+1 1.4238E+1 1.3602E+1 1.1853E+1
 9.2692E+0 6.5266E+0 4.3404E+0 3.0684E+0 2.8697E+0 3.6249E+0 4.8174E+0 5.7713E+0
 5.8906E+0 4.9366E+0 2.9889E+0 8.7249E-2-3.3312E+0-6.6303E+0-9.0550E+0-1.0168E+1
-1.0049E+1-8.8165E+0-7.1868E+0-6.0341E+0-6.1533E+0-7.5445E+0-1.0128E+1-1.3706E+1
-1.7879E+1-2.1934E+1-2.5233E+1-2.7419E+1-2.8055E+1-2.6982E+1-2.4398E+1-2.1218E+1
-1.8118E+1-1.5574E+1-1.3706E+1-1.2513E+1-1.1837E+1-1.1042E+1-9.7307E+0-7.8625E+0
-5.2391E+0-1.7412E+0 2.4324E+0 6.7651E+0 1.0780E+1 1.3999E+1 1.5788E+1 1.5510E+1
 1.3244E+1 9.8257E+0 6.2881E+0 3.1479E+0 9.6172E-1 8.7249E-2 8.0273E-1 2.4324E+0
 4.4596E+0 6.4471E+0 7.8383E+0 7.8383E+0 6.2483E+0 3.7441E+0 8.8223E-1-1.9399E+0
-4.1261E+0-5.1596E+0-4.5634E+0-2.6157E+0 2.8599E-1 3.8236E+0 7.4805E+0 1.0740E+1
 1.3204E+1 1.4596E+1 1.5192E+1 1.5232E+1 1.4953E+1 1.4516E+1 1.3840E+1 1.2926E+1
 1.1694E+1 1.0780E+1 1.0342E+1 1.0501E+1 1.1336E+1 1.2727E+1 1.4158E+1 1.5033E+1
 1.4834E+1 1.3403E+1 1.0978E+1 7.9178E+0 4.8571E+0 2.1144E+0-1.1150E-1-1.9399E+0
-3.4107E+0-4.4441E+0-5.0006E+0-5.3583E+0-5.7161E+0-6.1136E+0-6.5906E+0-7.3458E+0
-7.9023E+0-7.7830E+0-7.0278E+0-5.8751E+0-4.2454E+0-2.2182E+0 8.7249E-2 2.5119E+0
 4.6981E+0 6.3278E+0 6.8843E+0 6.1291E+0 4.3006E+0 1.9554E+0-5.4873E-1-2.8542E+0
-4.8019E+0-6.2328E+0-7.3855E+0-8.3395E+0-9.0152E+0-9.2935E+0-9.4525E+0-9.7705E+0
-9.8500E+0-9.2935E+0-8.0215E+0-6.0738E+0-3.7684E+0-1.4232E+0 1.2700E-1 7.2323E-1
 3.6549E-1-7.4748E-1-2.3772E+0-4.0864E+0-5.5571E+0-6.4713E+0-6.9483E+0-6.9483E+0
-6.2726E+0-4.7621E+0-2.8542E+0-1.0257E+0 5.2449E-1 1.5977E+0 1.9554E+0 1.4387E+0
 4.0524E-1-1.0655E+0-2.8542E+0-4.6031E+0-5.8751E+0-6.2726E+0-5.5968E+0-3.8479E+0
-1.1052E+0 2.2734E+0 5.7316E+0 8.6333E+0 1.0740E+1 1.1932E+1 1.1972E+1 1.1098E+1
 9.9450E+0 9.1897E+0 9.1102E+0 1.0064E+1 1.1654E+1 1.3403E+1 1.4516E+1 1.4715E+1
 1.3840E+1 1.1893E+1 9.1897E+0 6.1291E+0 3.7839E+0 2.6709E+0 2.9889E+0 4.3404E+0
 6.1291E+0 7.4805E+0 7.5600E+0 6.2086E+0 4.0224E+0 1.6772E+0-2.7049E-1-1.0257E+0
-3.1024E-1 1.4387E+0 3.4659E+0 5.2944E+0 6.3278E+0 6.1688E+0 4.2609E+0 7.2323E-1
-4.2454E+0-1.0208E+1-1.6846E+1-2.3365E+1-2.8770E+1-3.2149E+1-3.3143E+1-3.1314E+1
-2.6664E+1-1.9986E+1-1.2632E+1-5.7558E+0 4.7500E-2 4.0621E+0 5.9303E+0 5.9701E+0
 4.9366E+0 3.6646E+0 2.6709E+0 2.5517E+0 3.4262E+0 4.8969E+0 6.2881E+0 7.0433E+0
 6.9241E+0 5.9701E+0 4.0621E+0 1.5182E+0-1.1450E+0-3.5299E+0-5.1994E+0-5.4776E+0
-4.1659E+0-1.7015E+0 1.2797E+0 4.2211E+0 6.5663E+0 7.9178E+0 8.0768E+0 7.3215E+0
 6.0893E+0 4.8571E+0 3.9826E+0 3.3467E+0 3.0287E+0 2.5517E+0 1.7567E+0 9.2198E-1
 7.7510E-3-1.1052E+0-2.3772E+0-3.4902E+0-3.8479E+0-3.3312E+0-1.9002E+0 2.4624E-1
 2.4722E+0 4.1019E+0 4.5391E+0 3.5057E+0 1.0015E+0-2.6157E+0-6.5508E+0-9.8897E+0
-1.2036E+1-1.2990E+1-1.3030E+1-1.2712E+1-1.2354E+1-1.2434E+1-1.3109E+1-1.3944E+1
-1.4739E+1-1.5335E+1-1.5335E+1-1.4381E+1-1.2672E+1-1.0446E+1-8.2600E+0-6.4316E+0
-5.6763E+0-6.3918E+0-8.7370E+0-1.2235E+1-1.6329E+1-2.0582E+1-2.4398E+1-2.7379E+1
-2.8890E+1-2.8651E+1-2.6227E+1-2.1258E+1-1.4024E+1-5.4378E+0 3.3069E+0 1.1018E+1
 1.6504E+1 1.9008E+1 1.8650E+1 1.6146E+1 1.2489E+1 8.5140E+0 4.6186E+0 1.2797E+0
-1.1052E+0-1.9797E+0-1.0655E+0 1.7965E+0 5.6918E+0 9.5077E+0 1.2489E+1 1.4556E+1
 1.5709E+1 1.6186E+1 1.6066E+1 1.5669E+1 1.5152E+1 1.4556E+1 1.4278E+1 1.4437E+1
 1.4715E+1 1.4953E+1 1.4993E+1 1.4794E+1 1.4198E+1 1.3085E+1 1.1495E+1 9.5475E+0
 7.1626E+0 4.4199E+0 1.4785E+0-1.3040E+0-3.6491E+0-5.5571E+0-6.9881E+0-7.7433E+0
-7.9420E+0-7.6638E+0-6.5111E+0-4.8416E+0-3.4107E+0-2.9337E+0-3.6491E+0-5.1994E+0
-6.9483E+0-8.1805E+0-8.1805E+0-6.5508E+0-4.0069E+0-1.4630E+0 2.4624E-1 5.6424E-1
-3.1024E-1-2.0194E+0-4.0466E+0-5.9148E+0-7.6638E+0-9.0152E+0-9.9295E+0-1.0486E+1
-1.1003E+1-1.1639E+1-1.2553E+1-1.3427E+1-1.4262E+1-1.4699E+1-1.4461E+1-1.3427E+1
-1.1996E+1-1.0724E+1-1.0009E+1-1.0088E+1-1.0963E+1-1.2235E+1-1.3229E+1-1.3507E+1
-1.3109E+1-1.1957E+1-1.0168E+1-8.1408E+0-6.9086E+0-6.9483E+0-8.5780E+0-1.1201E+1
-1.4143E+1-1.6329E+1-1.6727E+1-1.4660E+1-1.0208E+1-4.3249E+0 2.0747E+0 7.6395E+0
 1.1416E+1 1.3125E+1 1.3165E+1 1.2290E+1 1.1376E+1 1.1137E+1 1.2171E+1 1.4278E+1
 1.6901E+1 1.9445E+1 2.1313E+1 2.1631E+1 1.9604E+1 1.5192E+1 9.2295E+0 2.8697E+0
-2.7747E+0-6.3918E+0-7.1470E+0-4.9609E+0-8.6672E-1 3.9826E+0 8.6333E+0 1.2091E+1
 1.3920E+1 1.4079E+1 1.2847E+1 1.0660E+1 7.9178E+0 5.2944E+0 3.2274E+0 1.7170E+0
 6.8348E-1-2.7049E-1-1.4630E+0-3.2517E+0-5.7558E+0-8.8960E+0-1.2354E+1-1.5733E+1
-1.8674E+1-2.0622E+1-2.0940E+1-1.9588E+1-1.6886E+1-1.3706E+1-1.1122E+1-1.0208E+1
-1.1758E+1-1.5375E+1-2.0145E+1-2.5153E+1-2.9605E+1-3.2626E+1-3.3540E+1-3.1950E+1
-2.7697E+1-2.1258E+1-1.3745E+1-6.0341E+0 1.0015E+0 6.8048E+0 1.0978E+1 1.2886E+1
 1.2370E+1 9.7065E+0 5.8111E+0 1.3592E+0-2.7747E+0-5.9546E+0-7.8625E+0-8.5780E+0
-8.1408E+0-6.5508E+0-4.1659E+0-1.3835E+0 1.5580E+0 4.7776E+0 8.2358E+0 1.1694E+1
 1.4874E+1 1.7696E+1 2.0081E+1 2.1949E+1 2.3261E+1 2.4294E+1 2.4970E+1 2.4891E+1
 2.3658E+1 2.1393E+1 1.8252E+1 1.4516E+1 1.0978E+1 8.7128E+0 8.2755E+0 9.5872E+0
 1.2409E+1 1.5828E+1 1.8928E+1 2.0916E+1 2.1512E+1 2.0558E+1 1.8213E+1 1.4715E+1
 1.0621E+1 6.8048E+0 3.8236E+0 1.9952E+0 1.7170E+0 2.7902E+0 4.4994E+0 5.7713E+0
 5.9303E+0 4.8174E+0 2.4722E+0-9.0647E-1-4.8814E+0-9.1742E+0-1.3626E+1-1.7879E+1
-2.1258E+1-2.3126E+1-2.3245E+1-2.1814E+1-1.9111E+1-1.5693E+1-1.2155E+1-9.0152E+0
-6.6701E+0-5.1596E+0-4.8416E+0-5.5571E+0-6.8291E+0-7.9818E+0-8.8563E+0-9.5320E+0
-9.8500E+0-1.0128E+1-1.0486E+1-1.1122E+1-1.1996E+1-1.3109E+1-1.4501E+1-1.6011E+1
-1.7482E+1-1.8634E+1-1.9310E+1-1.9270E+1-1.8237E+1-1.6250E+1-1.3825E+1-1.1639E+1
-1.0168E+1-9.5320E+0-9.9295E+0-1.1122E+1-1.2553E+1-1.3865E+1-1.4699E+1-1.4819E+1
-1.3586E+1-1.0764E+1-6.5508E+0-1.7412E+0 2.7902E+0 6.2483E+0 7.5998E+0 6.6856E+0
 4.1416E+0 8.0273E-1-2.6952E+0-5.6763E+0-7.5048E+0-8.0215E+0-7.6638E+0-6.7098E+0
-5.4776E+0-4.3249E+0-3.6094E+0-3.4504E+0-3.9671E+0-5.0404E+0-6.5111E+0-8.0215E+0
-9.3332E+0-1.0088E+1-1.0168E+1-9.4127E+0-7.5843E+0-4.6826E+0-1.2245E+0 2.3927E+0
 6.3676E+0 1.0263E+1 1.3642E+1 1.6424E+1 1.8690E+1 2.0598E+1 2.2227E+1 2.3658E+1
 2.4930E+1 2.5606E+1 2.5368E+1 2.4175E+1 2.1949E+1 1.8928E+1 1.5351E+1 1.1694E+1
 8.6333E+0 6.5663E+0 5.8508E+0 6.4073E+0 8.3948E+0 1.1535E+1 1.5430E+1 1.9683E+1
 2.3340E+1 2.5209E+1 2.4573E+1 2.1631E+1 1.6822E+1 1.0700E+1 4.0621E+0-2.0592E+0
-6.7496E+0-9.1742E+0-9.1345E+0-7.1868E+0-3.8081E+0 2.8599E-1 4.2211E+0 7.0036E+0
 7.6395E+0 5.8906E+0 2.0747E+0-2.4964E+0-6.5906E+0-9.8897E+0-1.1837E+1-1.1996E+1
-1.0009E+1-5.9148E+0-2.3074E-1 6.4868E+0 1.3125E+1 1.8332E+1 2.0796E+1 2.0041E+1
 1.6424E+1 1.1018E+1 4.9764E+0-2.7049E-1-3.5299E+0-4.4441E+0-3.2119E+0-2.3074E-1
 3.9429E+0 8.3153E+0 1.2012E+1 1.4357E+1 1.4834E+1 1.3085E+1 9.7462E+0 5.7316E+0
 2.0349E+0-7.0773E-1-2.3374E+0-2.8144E+0-2.4964E+0-1.9002E+0-1.6617E+0-1.9399E+0
-2.6554E+0-3.6889E+0-5.1994E+0-6.6303E+0-7.6240E+0-7.7433E+0-6.5906E+0-4.0466E+0
-6.6798E-1 2.5517E+0 4.6186E+0 4.9366E+0 3.4659E+0 3.2574E-1-3.4504E+0-7.0278E+0
-9.7705E+0-1.1241E+1-1.1519E+1-1.0565E+1-8.8960E+0-7.1868E+0-5.9943E+0-5.3583E+0
-5.2391E+0-5.6366E+0-6.2726E+0-6.8291E+0-6.9483E+0-6.4316E+0-5.0801E+0-3.0927E+0
-1.4232E+0-5.0898E-1-9.8597E-1-2.4567E+0-4.9211E+0-7.9420E+0-1.1162E+1-1.3666E+1
-1.4779E+1-1.3944E+1-1.0844E+1-5.7161E+0 6.8348E-1 7.4010E+0 1.3562E+1 1.8928E+1
 2.2824E+1 2.4970E+1 2.4811E+1 2.2545E+1 1.8451E+1 1.3045E+1 7.1626E+0 1.4785E+0
-3.0132E+0-5.5571E+0-5.7161E+0-3.5696E+0 2.0650E-1 4.7379E+0 9.1102E+0 1.2330E+1
 1.3642E+1 1.2568E+1 9.5872E+0 5.6918E+0 1.2797E+0-3.2914E+0-7.7830E+0-1.1917E+1
-1.5574E+1-1.8674E+1-2.0980E+1-2.2291E+1-2.2689E+1-2.2252E+1-2.1735E+1-2.1178E+1
-2.0582E+1-1.9549E+1-1.7879E+1-1.5216E+1-1.1837E+1-8.3793E+0-5.6366E+0-3.9274E+0
-3.4107E+0-3.6889E+0-3.9671E+0-3.5696E+0-2.2977E+0 4.7500E-2 3.6646E+0 8.3550E+0
 1.3522E+1 1.8133E+1 2.1313E+1 2.2227E+1 2.0518E+1 1.6663E+1 1.1813E+1 6.9638E+0
 2.5119E+0-1.5822E+0-5.1199E+0-7.7830E+0-9.3730E+0-9.9295E+0-9.2537E+0-7.3458E+0
-4.4044E+0-8.2698E-1 3.0684E+0 6.7253E+0 9.5475E+0 1.1177E+1 1.1535E+1 1.0939E+1
 9.6270E+0 7.7190E+0 5.3739E+0 2.8697E+0 6.4373E-1-9.8597E-1-1.5425E+0-1.1450E+0
-1.9099E-1 7.6298E-1 1.4785E+0 1.7567E+0 1.3195E+0-7.1747E-2-1.9797E+0-3.8081E+0
-5.1994E+0-5.5173E+0-4.5236E+0-2.2977E+0 6.0398E-1 3.5454E+0 5.9303E+0 7.6395E+0
 8.6730E+0 9.3487E+0 1.0104E+1 1.0899E+1 1.1058E+1 9.9450E+0 7.4408E+0 3.7441E+0
-5.8848E-1-4.4441E+0-7.0278E+0-7.9420E+0-7.2663E+0-5.2789E+0-2.5362E+0 8.7249E-2
 1.9554E+0 2.5119E+0 1.4387E+0-1.0257E+0-4.6031E+0-8.6178E+0-1.2275E+1-1.4540E+1
-1.5017E+1-1.3626E+1-1.0685E+1-6.6701E+0-2.2182E+0 2.1144E+0 5.9701E+0 8.7923E+0
 1.0263E+1 1.0422E+1 9.4680E+0 7.5600E+0 4.9764E+0 2.0747E+0-6.2823E-1-2.7349E+0
-4.2056E+0-4.8019E+0-4.2056E+0-1.9797E+0 1.5580E+0 6.2086E+0 1.1773E+1 1.7497E+1
 2.2585E+1 2.6322E+1 2.8508E+1 2.8865E+1 2.7792E+1 2.5845E+1 2.3460E+1 2.0717E+1
 1.7696E+1 1.4675E+1 1.2171E+1 1.0581E+1 1.0382E+1 1.1893E+1 1.4914E+1 1.9087E+1
 2.3340E+1 2.6958E+1 2.9541E+1 3.0535E+1 2.9263E+1 2.5805E+1 2.0955E+1 1.5510E+1
 1.0263E+1 5.8508E+0 2.7902E+0 1.2400E+0 1.2002E+0 2.5914E+0 4.8174E+0 7.0831E+0
 8.6730E+0 9.2692E+0 8.9513E+0 7.7190E+0 5.7316E+0 3.2672E+0 6.0398E-1-2.2579E+0
-5.0801E+0-7.6240E+0-9.6115E+0-1.1241E+1-1.2632E+1-1.3706E+1-1.4660E+1-1.5733E+1
-1.6727E+1-1.7601E+1-1.8237E+1-1.8475E+1-1.7879E+1-1.6448E+1-1.4183E+1-1.1480E+1
-8.8960E+0-6.8688E+0-5.5968E+0-5.1994E+0-5.6366E+0-6.4713E+0-7.5048E+0-8.4985E+0
-9.4922E+0-1.0128E+1-1.0446E+1-1.0883E+1-1.1678E+1-1.2831E+1-1.4262E+1-1.5614E+1
-1.6727E+1-1.7204E+1-1.6568E+1-1.4779E+1-1.1599E+1-7.1073E+0-1.6617E+0 3.8634E+0
 8.5538E+0 1.1932E+1 1.3960E+1 1.4675E+1 1.4794E+1 1.5112E+1 1.6265E+1 1.8729E+1
 2.2744E+1 2.8031E+1 3.3635E+1 3.8167E+1 4.0671E+1 4.0472E+1 3.7372E+1 3.1727E+1
 2.4334E+1 1.6583E+1 9.8655E+0 5.0161E+0 2.7504E+0 3.3467E+0 6.0496E+0 9.4282E+0
 1.2330E+1 1.3960E+1 1.3721E+1 1.1137E+1 6.5663E+0 7.2323E-1-5.0801E+0-9.8897E+0
-1.2553E+1-1.2593E+1-1.0088E+1-6.1136E+0-1.9797E+0 1.4387E+0 3.4659E+0 3.6249E+0
 1.8362E+0-1.3437E+0-5.3186E+0-9.7705E+0-1.4024E+1-1.7363E+1-1.9588E+1-2.0821E+1
-2.1337E+1-2.1775E+1-2.3245E+1-2.6227E+1-3.0519E+1-3.5488E+1-4.0337E+1-4.4551E+1
-4.7572E+1-4.9042E+1-4.8645E+1-4.6538E+1-4.3001E+1-3.8628E+1-3.4137E+1-3.0082E+1
-2.6545E+1-2.3245E+1-2.0264E+1-1.7402E+1-1.4938E+1-1.3149E+1-1.2354E+1-1.2513E+1
-1.3348E+1-1.4222E+1-1.4660E+1-1.4063E+1-1.1957E+1-8.4588E+0-3.9274E+0 1.1207E+0
 6.1688E+0 1.1058E+1 1.5152E+1 1.7537E+1 1.7656E+1 1.5589E+1 1.1614E+1 6.7253E+0
 2.1542E+0-1.0655E+0-2.1784E+0-1.0655E+0 1.6772E+0 5.2546E+0 8.7525E+0 1.1614E+1
 1.3721E+1 1.5033E+1 1.5391E+1 1.4834E+1 1.3562E+1 1.2091E+1 1.0700E+1 9.7462E+0
 9.4680E+0 9.7065E+0 1.0104E+1 1.0581E+1 1.1575E+1 1.3363E+1 1.5788E+1 1.8411E+1
 2.0558E+1 2.1552E+1 2.0995E+1 1.9087E+1 1.6424E+1 1.3761E+1 1.1535E+1 1.0144E+1
 1.0024E+1 1.1376E+1 1.4119E+1 1.7617E+1 2.1273E+1 2.4374E+1 2.6004E+1 2.5566E+1
 2.2943E+1 1.7974E+1 1.1455E+1 4.3006E+0-2.7747E+0-9.2537E+0-1.4540E+1-1.7919E+1
-1.8555E+1-1.6091E+1-1.1162E+1-4.9211E+0 1.6772E+0 7.5203E+0 1.1893E+1 1.4516E+1
 1.5629E+1 1.5351E+1 1.4039E+1 1.2091E+1 1.0024E+1 8.1165E+0 6.6856E+0 6.2086E+0
 6.8048E+0 7.9973E+0 9.2692E+0 1.0263E+1 1.0780E+1 1.0978E+1 1.0899E+1 1.0183E+1
 8.5140E+0 5.7713E+0 2.4324E+0-7.0773E-1-2.8542E+0-3.8081E+0-3.7286E+0-2.8144E+0
-1.5027E+0-2.3074E-1 2.0650E-1-3.8974E-1-1.7809E+0-3.4902E+0-5.0006E+0-5.7558E+0
-5.7956E+0-5.2391E+0-4.2454E+0-3.0927E+0-1.8604E+0-9.4622E-1-7.0773E-1-1.1052E+0
-1.7015E+0-1.9002E+0-1.2245E+0 7.6298E-1 4.0224E+0 7.6793E+0 1.0978E+1 1.3443E+1
 1.4794E+1 1.4755E+1 1.3443E+1 1.1495E+1 9.3090E+0 7.4805E+0 6.3278E+0 6.2086E+0
 7.1626E+0 8.5935E+0 1.0064E+1 1.1137E+1 1.1376E+1 1.0621E+1 8.7525E+0 6.2086E+0
 3.5852E+0 1.4387E+0 2.0650E-1 3.2574E-1 1.4387E+0 2.7902E+0 3.5852E+0 3.2672E+0
 1.5182E+0-1.9002E+0-6.6701E+0-1.2195E+1-1.7760E+1-2.2927E+1-2.7180E+1-3.0281E+1
-3.2109E+1-3.2547E+1-3.1116E+1-2.7618E+1-2.1973E+1-1.5097E+1-7.8625E+0-1.5027E+0
 2.7107E+0 3.4659E+0 3.2574E-1-5.6763E+0-1.3268E+1-2.1099E+1-2.7777E+1-3.2229E+1
-3.3898E+1-3.3103E+1-3.0201E+1-2.6227E+1-2.2132E+1-1.8873E+1-1.6925E+1-1.6250E+1
-1.6448E+1-1.6965E+1-1.7124E+1-1.6170E+1-1.3785E+1-1.0049E+1-5.1994E+0 3.2574E-1
 6.0496E+0 1.1177E+1 1.5232E+1 1.8133E+1 1.9962E+1 2.0995E+1 2.1949E+1 2.3340E+1
 2.5407E+1 2.8031E+1 3.1012E+1 3.4430E+1 3.8167E+1 4.1824E+1 4.4884E+1 4.6713E+1
 4.6633E+1 4.3970E+1 3.9240E+1 3.3357E+1 2.7196E+1 2.1472E+1 1.6822E+1 1.3801E+1
 1.2409E+1 1.2409E+1 1.3443E+1 1.4953E+1 1.6384E+1 1.7179E+1 1.7219E+1 1.6623E+1
 1.5430E+1 1.3681E+1 1.1694E+1 9.9450E+0 8.5538E+0 7.3215E+0 5.9303E+0 4.2609E+0
 1.7567E+0-1.7809E+0-6.3521E+0-1.1559E+1-1.7005E+1-2.2291E+1-2.6743E+1-2.9963E+1
-3.1990E+1-3.2865E+1-3.2745E+1-3.1593E+1-2.9367E+1-2.6306E+1-2.2848E+1-1.9231E+1
-1.6130E+1-1.4302E+1-1.4461E+1-1.6607E+1-2.0542E+1-2.5591E+1-3.0678E+1-3.5130E+1
-3.8588E+1-4.0695E+1-4.1172E+1-3.9701E+1-3.6482E+1-3.1990E+1-2.6982E+1-2.2331E+1
-1.8913E+1-1.7522E+1-1.8197E+1-2.0423E+1-2.3404E+1-2.6227E+1-2.7856E+1-2.7419E+1
-2.4557E+1-1.9310E+1-1.2076E+1-3.8876E+0 4.2609E+0 1.1416E+1 1.7179E+1 2.1114E+1
 2.2665E+1 2.1989E+1 1.9524E+1 1.5987E+1 1.2091E+1 8.2358E+0 5.0559E+0 3.1877E+0
 2.8697E+0 4.3801E+0 7.5998E+0 1.2330E+1 1.7656E+1 2.2744E+1 2.6958E+1 2.9660E+1
 3.0416E+1 2.8945E+1 2.5646E+1 2.1234E+1 1.6225E+1 1.1296E+1 7.0036E+0 3.6646E+0
 1.7567E+0 1.4387E+0 2.7107E+0 5.2944E+0 8.4743E+0 1.1336E+1 1.3681E+1 1.5112E+1
 1.5391E+1 1.4476E+1 1.2370E+1 9.3885E+0 6.0496E+0 2.9094E+0 7.2323E-1-1.9099E-1
-7.1747E-2 1.3195E+0 3.7044E+0 7.0036E+0 1.0581E+1 1.4039E+1 1.7060E+1 1.9683E+1
 2.1949E+1 2.3937E+1 2.5686E+1 2.7037E+1 2.7673E+1 2.7872E+1 2.8110E+1 2.8309E+1
 2.8031E+1 2.6600E+1 2.3738E+1 1.9326E+1 1.3284E+1 5.8906E+0-2.5362E+0-1.1400E+1
-1.9946E+1-2.7061E+1-3.1791E+1-3.3222E+1-3.0957E+1-2.5233E+1-1.7124E+1-8.4588E+0
-1.2642E+0 3.2672E+0 4.4199E+0 2.4324E+0-1.7015E+0-6.5111E+0-1.0565E+1-1.3070E+1
-1.3984E+1-1.3388E+1-1.2036E+1-1.0844E+1-1.0645E+1-1.1917E+1-1.4540E+1-1.8277E+1
-2.2649E+1-2.6942E+1-3.0122E+1-3.1513E+1-3.1116E+1-2.9327E+1-2.6664E+1-2.3961E+1
-2.1616E+1-1.9827E+1-1.8515E+1-1.7840E+1-1.7641E+1-1.7363E+1-1.6369E+1-1.4302E+1
-1.1321E+1-7.6638E+0-3.9274E+0-6.2823E-1 1.7567E+0 3.1877E+0 3.8236E+0 3.6249E+0
 2.1939E+0-3.4999E-1-4.0069E+0-8.6575E+0-1.4024E+1-1.9390E+1-2.4239E+1-2.8214E+1
-3.0798E+1-3.1513E+1-2.9844E+1-2.6028E+1-2.0582E+1-1.4103E+1-7.5048E+0-1.5425E+0
 2.9889E+0 5.8906E+0 6.8048E+0 5.7316E+0 3.0684E+0-2.3074E-1-3.2119E+0-5.6366E+0
-7.1868E+0-7.4253E+0-6.2726E+0-4.2851E+0-2.1784E+0-4.2949E-1 5.6424E-1 7.6298E-1
 2.0650E-1-6.2823E-1-1.4232E+0-1.6220E+0-1.0655E+0 4.8474E-1 2.9094E+0 5.9701E+0
 9.1500E+0 1.2091E+1 1.4278E+1 1.5073E+1 1.3999E+1 1.1495E+1 7.9973E+0 3.9429E+0
-7.1747E-2-3.3709E+0-5.6366E+0-6.5508E+0-5.9148E+0-4.0069E+0-1.4630E+0 8.0273E-1
 2.5914E+0 3.5454E+0 3.5454E+0 2.4722E+0 3.2574E-1-2.2579E+0-4.6826E+0-6.5906E+0
-7.5843E+0-7.0676E+0-4.9609E+0-1.7015E+0 2.3132E+0 6.8843E+0 1.1376E+1 1.5391E+1
 1.8769E+1 2.1472E+1 2.3619E+1 2.5169E+1 2.5845E+1 2.5368E+1 2.3301E+1 1.9803E+1
 1.5192E+1 1.0144E+1 5.0956E+0 5.6424E-1-2.8144E+0-4.2851E+0-3.7286E+0-1.7412E+0
 9.2198E-1 3.4262E+0 4.8571E+0 4.5789E+0 2.7107E+0-7.1747E-2-3.1324E+0-5.7161E+0
-6.9086E+0-6.1931E+0-3.8876E+0-7.4748E-1 2.4324E+0 5.2149E+0 7.3215E+0 8.5935E+0
 9.1897E+0 9.5077E+0 9.9052E+0 1.0541E+1 1.1614E+1 1.2966E+1 1.3999E+1 1.4397E+1
 1.4039E+1 1.3085E+1 1.1972E+1 1.0899E+1 1.0462E+1 1.0819E+1 1.1853E+1 1.3244E+1
 1.4755E+1 1.6066E+1 1.6861E+1 1.6702E+1 1.5629E+1 1.3562E+1 1.0501E+1 6.6458E+0
 2.7107E+0-6.2823E-1-3.2914E+0-5.0801E+0-5.8751E+0-5.2391E+0-3.2914E+0-1.5124E-1
 3.9826E+0 8.6730E+0 1.3204E+1 1.6901E+1 1.8849E+1 1.8610E+1 1.5748E+1 1.0978E+1
 5.6123E+0 7.6298E-1-2.9337E+0-5.3583E+0-6.3521E+0-5.7956E+0-4.1261E+0-1.7412E+0
 8.4248E-1 3.3069E+0 5.4533E+0 7.5203E+0 1.0024E+1 1.3165E+1 1.6583E+1 1.9763E+1
 2.2386E+1 2.3658E+1 2.3062E+1 2.0359E+1 1.5669E+1 9.1500E+0 1.1605E+0-7.6638E+0
-1.6011E+1-2.2848E+1-2.7697E+1-3.0360E+1-3.0957E+1-3.0082E+1-2.8413E+1-2.6425E+1
-2.4279E+1-2.2530E+1-2.1616E+1-2.1576E+1-2.2212E+1-2.3206E+1-2.4199E+1-2.4756E+1
-2.4478E+1-2.3524E+1-2.2132E+1-2.0701E+1-1.9072E+1-1.7561E+1-1.6448E+1-1.5614E+1
-1.4978E+1-1.4540E+1-1.4222E+1-1.3904E+1-1.3388E+1-1.2712E+1-1.1917E+1-1.0883E+1
-9.7705E+0-8.6178E+0-7.6240E+0-6.7496E+0-5.7161E+0-4.4441E+0-3.0529E+0-1.5822E+0
-4.2949E-1 3.2574E-1 6.4373E-1 6.4373E-1 8.8223E-1 1.3195E+0 1.5182E+0 1.4387E+0
 8.0273E-1-3.4999E-1-1.5822E+0-2.2977E+0-2.2182E+0-1.3437E+0 1.2700E-1 2.0747E+0
 4.3801E+0 6.7651E+0 8.7923E+0 1.0144E+1 1.0581E+1 9.9052E+0 8.0370E+0 5.3739E+0
 2.5119E+0-3.1998E-2-1.6220E+0-1.3040E+0 1.4387E+0 6.0893E+0 1.2211E+1 1.8849E+1
 2.5129E+1 3.0177E+1 3.3437E+1 3.4748E+1 3.4192E+1 3.2165E+1 2.9462E+1 2.6640E+1
